price,area,bedRoom,bathroom,balcony,floorNum,log_price,others,pooja room,servant room,store room,study room,Environment,Lifestyle,Connectivity,Safety,Wardrobe,Fan,Exhaust Fan,Geyser,Light,Modular Kitchen,AC,Chimney,Bed,Curtains,Dining Table,Microwave,Fridge,Sofa,Stove,TV,Washing Machine,Water Purifier,facing_East,facing_North,facing_North-East,facing_North-West,facing_South,facing_South-East,facing_South-West,facing_West,agePossession_0 to 1 Year Old,agePossession_1 to 5 Year Old,agePossession_10+ Year Old,agePossession_5 to 10 Year Old,agePossession_By 2024,agePossession_By 2027,agePossession_Dec 2023,agePossession_Dec 2024,agePossession_Jan 2024,agePossession_Jun 2024,agePossession_Oct 2023,agePossession_Oct 2024,agePossession_Under Construction,agePossession_Within 3 months,agePossession_Within 6 months
7.2,4521.0,4,4,2,1.0,2.1041341542702074,0,0,1,1,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.5,1350.0,5,5,2,3.0,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10.0,7000.0,5,7,2,4.0,2.3978952727983707,0,0,1,0,0,5,5,5,4,5,5,0,7,5,1,12,1,4,0,0,0,1,0,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
15.5,4518.0,5,6,4,3.0,2.803360380906535,0,1,1,1,1,5,5,5,5,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14.75,2844.0,16,20,4,4.0,2.7568403652716422,0,1,1,1,1,5,5,5,5,0,0,1,0,0,1,7,1,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.0,4518.0,16,20,4,4.0,3.044522437723423,0,1,1,1,1,5,5,5,5,0,0,1,11,0,1,16,1,0,0,0,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.54,3240.0,6,5,4,3.0,2.355177543113216,0,1,1,1,1,5,4,5,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.55,2700.0,5,6,4,3.0,2.446685436967803,0,1,1,1,1,5,5,5,5,0,0,0,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
17.3,4466.0,6,7,4,3.0,2.9069010598473755,0,1,1,1,1,5,5,5,5,0,0,1,6,0,1,8,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.65,1557.0,9,9,4,3.0,1.536867219599265,0,1,1,0,0,5,5,5,4,15,18,1,15,52,1,0,1,0,1,0,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.9,4518.0,6,8,2,3.0,2.990719731730447,0,1,1,1,1,5,5,5,5,7,8,1,8,30,1,7,1,0,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9.0,3240.0,8,5,4,3.0,2.302585092994046,0,1,1,1,0,5,5,5,5,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24.0,400.0,5,5,2,1.0,3.2188758248682006,0,1,1,0,1,4,5,4,4,0,8,1,7,32,0,8,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.15,900.0,3,3,3,3.0,1.1474024528375417,0,1,0,1,1,4,4,4,4,4,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.25,900.0,6,3,4,3.0,1.1786549963416462,0,0,0,0,0,5,4,5,4,2,7,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7.46,7271.0,4,4,4,2.0,2.135349173618132,0,1,1,0,0,5,4,4,3,0,0,0,5,0,1,7,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.75,2115.0,12,12,4,3.0,2.0476928433652555,1,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.6,540.0,8,4,3,3.0,0.4700036292457356,0,0,0,0,0,4,4,4,4,0,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.99,4500.0,4,5,4,4.0,1.6074359097634274,0,1,1,0,0,5,5,5,5,4,0,0,4,9,1,1,0,0,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.81,1845.0,12,14,4,2.75978835978836,2.0554049638515948,1,0,1,0,0,4,4,5,4,14,15,1,13,23,1,0,4,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.5,1800.0,5,5,4,3.0,2.0149030205422647,0,1,1,1,1,5,5,5,5,0,12,1,6,30,0,5,1,0,0,0,0,0,0,1,0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.95,4500.0,4,4,4,2.0,2.0731719286662407,0,1,1,1,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7.0,6228.0,5,5,4,2.0,2.0794415416798357,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3.85,2494.0,3,3,4,4.0,1.5789787049493917,0,0,1,0,0,4,4,4,5,0,8,1,4,12,1,5,1,0,1,0,0,0,0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3.2,2230.0,3,4,3,1.0,1.4350845252893227,0,1,1,1,1,4,4,4,4,0,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.81,3240.0,8,6,4,3.0,2.2834022735772717,1,0,1,0,1,5,4,5,5,7,13,0,7,7,0,0,2,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.45,60.0,4,4,4,4.0,0.8960880245566356,0,0,0,1,0,4,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8.9,2700.0,4,4,4,2.0,2.2925347571405443,0,1,1,1,1,5,5,5,5,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.5,1935.0,9,9,4,3.0,2.0149030205422647,0,1,1,1,1,5,5,5,5,9,24,1,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.49,1836.0,9,9,4,3.0,1.7029282555214393,1,0,0,0,0,4,4,5,4,9,12,1,10,36,1,0,3,0,12,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22.0,8250.0,5,6,3,3.0,3.1354942159291497,0,0,1,0,0,4,4,5,4,5,6,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9.5,3600.0,5,5,4,2.0,2.3513752571634776,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,360.0,4,4,4,3.0,2.0794415416798357,0,0,1,0,0,4,4,4,4,4,8,1,5,7,1,8,1,0,1,1,1,1,1,1,3,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.15,2250.0,5,4,2,2.0,1.6389967146756448,0,0,0,0,0,4,5,5,4,5,8,1,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.9,2500.0,4,4,3,2.0,1.3609765531356006,0,0,1,0,0,5,5,5,5,4,5,1,3,10,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
12.0,3150.0,5,6,4,4.0,2.5649493574615367,0,1,1,0,0,3,4,4,4,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.5,6300.0,5,6,4,10.0,2.2512917986064953,0,1,1,1,1,0,0,0,0,0,0,1,6,0,1,8,1,0,0,0,0,0,0,1,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11.0,3240.0,4,4,2,3.0,2.4849066497880004,0,1,1,0,1,5,5,5,5,5,9,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.35,1210.0,2,2,2,4.0,0.8544153281560676,0,0,0,0,1,0,0,0,0,0,3,0,0,3,1,3,1,0,0,0,1,1,0,0,0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.9,2250.0,4,3,2,2.0,1.0647107369924282,0,1,0,1,0,0,0,0,0,3,4,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.25,1512.0,5,6,4,4.0,1.4469189829363254,1,1,0,0,0,4,5,5,4,7,3,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,4518.0,6,6,3,2.0,2.995732273553991,0,0,1,0,1,5,5,5,5,4,10,1,6,22,1,0,1,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7.3,46795.0,9,9,2,3.0,2.1162555148025524,0,0,1,1,0,5,5,5,5,0,12,1,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5.6,2700.0,6,4,3,3.0,1.8870696490323797,0,0,1,0,0,4,4,5,4,5,10,0,4,12,0,4,1,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.55,1935.0,3,3,2,3.0,1.2669476034873244,0,0,0,0,0,4,4,5,3,5,5,1,3,10,1,3,1,0,0,0,0,0,0,1,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.4,2000.0,3,3,2,2.0,1.2237754316221157,0,1,0,1,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
18.5,7000.0,4,4,1,1.0,2.970414465569701,0,0,0,0,0,4,4,5,4,0,0,0,0,3,0,0,0,2,0,1,0,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26.0,3150.0,16,16,4,4.0,3.295836866004329,0,1,1,1,1,5,5,5,5,26,26,1,20,21,1,26,1,0,1,0,1,0,0,1,0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.7,900.0,2,1,2,2.0,0.9932517730102833,1,0,0,0,0,4,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.6,508.0,4,4,3,4.0,0.9555114450274363,0,0,0,0,0,4,4,5,5,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.35,3222.0,4,4,4,2.0,1.6770965609079151,0,1,1,1,1,4,4,4,4,3,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.8,3240.0,4,4,4,3.0,2.0541237336955462,0,0,1,0,0,4,4,4,4,4,5,1,5,5,1,8,1,5,1,1,1,1,1,1,3,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,250.0,12,12,4,4.0,2.3978952727983707,0,0,1,0,1,5,5,5,5,12,24,1,12,80,1,20,4,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,2160.0,3,3,4,2.0,1.7227665977411035,0,1,1,1,0,4,4,5,4,3,8,1,4,12,1,4,1,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12.5,3600.0,4,4,4,2.0,2.6026896854443837,0,0,1,0,1,4,4,5,4,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.9,1557.0,4,4,3,2.0,1.3609765531356006,0,0,0,1,0,5,5,5,4,4,10,1,2,9,1,0,0,0,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
27.5,11286.0,6,7,4,3.0,3.349904087274605,1,1,1,0,1,5,5,5,5,10,6,1,7,22,1,7,2,0,1,0,1,0,0,1,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,3042.0,9,9,3,4.0,2.1972245773362196,0,1,1,1,1,5,4,5,4,9,9,1,9,9,1,9,1,9,1,1,1,1,1,1,0,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.25,3000.0,11,11,4,5.0,1.1786549963416462,1,0,0,0,0,5,5,5,5,11,11,1,11,11,0,0,0,11,1,0,0,1,0,0,0,0,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.31,3438.0,5,6,4,4.0,2.231089091288976,0,1,1,1,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.21,2700.0,6,6,4,4.0,1.9754689512968577,0,1,1,1,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7.35,2475.0,6,4,4,3.0,2.122261538862764,0,1,1,1,1,0,0,0,0,8,9,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.5,1350.0,5,3,2,3.0,1.7047480922384253,0,1,0,1,0,5,5,5,5,0,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.5,1800.0,4,3,3,3.0,2.0149030205422647,0,1,0,0,1,5,5,5,5,0,7,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.83,2700.0,4,4,2,4.0,1.0402767116551463,0,1,0,0,0,5,4,4,5,3,6,0,0,8,1,5,1,0,0,0,1,0,0,1,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.35,3222.0,4,5,2,2.0,2.122261538862764,0,1,1,1,1,4,4,5,4,4,6,1,0,14,1,6,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10.5,402.0,4,4,2,2.0,2.4423470353692043,0,1,1,0,0,5,5,5,5,4,7,1,4,22,1,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.75,154.0,3,3,1,2.0,1.3217558399823195,1,0,0,0,0,4,4,5,5,3,0,1,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.5,2367.0,12,12,4,4.0,2.0149030205422647,0,1,0,0,1,4,4,5,4,0,10,1,0,22,1,0,1,0,0,0,0,1,0,1,0,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7.5,2367.0,9,9,4,4.0,2.1400661634962708,0,1,1,0,1,5,5,5,5,4,20,1,5,50,1,10,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,3600.0,6,7,4,51.0,2.1972245773362196,0,1,1,0,1,0,0,0,0,24,15,1,10,36,1,9,1,0,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.5,2385.0,8,8,4,3.0,1.8718021769015913,1,0,0,0,1,4,4,5,4,5,11,1,5,4,1,0,2,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.35,1350.0,5,4,3,3.0,1.6770965609079151,0,0,1,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.75,1557.0,3,3,3,2.0,1.3217558399823195,0,1,0,0,1,5,5,5,4,0,5,1,5,1,1,1,1,0,1,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
18.0,4518.0,6,6,2,3.0,2.9444389791664403,1,1,1,0,0,5,5,5,5,22,8,1,6,28,1,7,1,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
17.0,4518.0,5,6,3,2.0,2.8903717578961645,0,1,1,1,0,5,5,5,5,5,7,1,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.75,1620.0,3,4,3,2.0,1.55814461804655,0,0,1,1,1,4,4,4,4,4,9,1,3,12,0,2,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
13.5,4518.0,5,5,3,2.0,2.6741486494265287,0,1,1,1,1,5,5,5,5,0,5,1,5,7,1,5,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.75,2367.0,7,5,4,3.0,1.749199854809259,1,1,0,0,0,4,4,5,5,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5.1,3078.0,3,2,0,1.0,1.8082887711792655,1,0,0,0,0,5,4,4,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.9,1836.0,6,6,4,3.0,1.589235205116581,0,1,1,0,1,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.25,5400.0,4,4,4,2.0,1.9810014688665833,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
10.55,3240.0,5,5,3,2.0,2.446685436967803,0,0,1,0,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.01,1546.0,3,3,3,4.0,1.1019400787607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.25,1449.0,4,4,4,3.0,1.4469189829363254,0,1,1,1,1,5,5,5,4,0,12,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9.25,2340.0,12,12,4,4.0,2.327277705584417,1,1,1,0,0,5,5,5,4,12,0,1,12,0,1,16,4,0,0,0,4,0,0,1,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,2700.0,5,4,3,3.0,1.9459101490553132,0,0,0,0,1,5,4,4,4,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.25,1350.0,4,4,4,2.0,1.8325814637483102,0,1,1,0,0,4,5,5,4,5,5,1,5,16,1,5,1,0,1,0,1,0,0,1,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
